seed,step,ham_type,n_qubits,reps,eta_0,lambda_reg,tau,energy,gnorm,phase,cusum_alarm_frac,welford_mean,js_mean,ema_mean,momentum_norm,curvature_gamma,n_circuits_step,escaped,escape_mode,restarted,final_gap,n_steps_total
0,31,tfim,10,4,0.05,0.01,1.0,-10.244518767026703,0.24152430585821824,active,0.0,0.053189946333085616,0.05318994633394618,0.010490247835344125,0.1759217138484965,0.22445702073573645,81,False,,False,0.012361004907637252,200
0,32,tfim,10,4,0.05,0.01,1.0,-10.245631545982889,0.21557527461255996,active,0.0,0.05167760071742987,0.05167760071826769,0.009590491605799006,0.16793662845476004,0.23072264658578576,81,False,,False,0.012361004907637252,200
0,33,tfim,10,4,0.05,0.01,1.0,-10.24665636778322,0.1869066124477479,active,0.0,0.05023083406185378,0.050230834062670024,0.008749497573088478,0.15969837770754244,0.2370529431168303,81,False,,False,0.012361004907637252,200
0,34,tfim,10,4,0.05,0.01,1.0,-10.247521392230087,0.15960961532374102,active,0.0,0.04884849315597126,0.04884849315676711,0.00797069203650196,0.15010533898302156,0.24343459025067637,81,False,,False,0.012361004907637252,200
0,35,tfim,10,4,0.05,0.01,1.0,-10.248194995526058,0.13784833524623938,active,0.0,0.04752982313893191,0.0475298231397084,0.007256459481624745,0.1389855558585474,0.24985096070918195,81,False,,False,0.012361004907637252,200
0,36,tfim,10,4,0.05,0.01,1.0,-10.248688582365629,0.12454010486878786,active,0.0,0.04627373185210369,0.04627373185286176,0.006606581974476873,0.12690707721754504,0.25628548164388926,81,False,,False,0.012361004907637252,200
0,37,tfim,10,4,0.05,0.01,1.0,-10.24904529839652,0.11962150545179087,active,0.0,0.04507839656742579,0.04507839656816626,0.006017871933408439,0.11490501418882212,0.26272426657915937,81,False,,False,0.012361004907637252,200
0,38,tfim,10,4,0.05,0.01,1.0,-10.249322045080643,0.11994266176880237,active,0.0,0.04394121071372763,0.04394121071445125,0.005484790548552297,0.10417011951525411,0.2691574817925968,81,False,,False,0.012361004907637252,200
0,39,tfim,10,4,0.05,0.01,1.0,-10.24957197252993,0.12149483497216743,active,0.0,0.04285897582743632,0.0428589758281438,0.005000612140239368,0.09569352576026664,0.27557939929257874,81,False,,False,0.012361004907637252,200
0,40,tfim,10,4,0.05,0.01,1.0,-10.249832419617507,0.12139118121266672,active,0.0,0.041828208093280986,0.04182820809397295,0.004558657437306102,0.08991575939945723,0.2819874710190688,81,False,,False,0.012361004907637252,200
0,41,tfim,10,4,0.05,0.01,1.0,-10.241497574238226,0.4005140583429327,local_min,0.0,0.04092574846996686,0.040925748470647436,0.004467421131658296,0.08750202801411079,0.2878476415674416,81,False,,False,0.012361004907637252,200
0,42,tfim,10,4,0.05,0.01,1.0,-10.245104957673338,0.3818995995023847,local_min,0.0,0.04005069964772088,0.040050699648389684,0.004370921847731038,0.07334804817605585,0.29376718524184287,81,False,,False,0.012361004907637252,200
0,43,tfim,10,4,0.05,0.01,1.0,-10.25596129990813,0.2677846527087037,active,0.0,0.039174555055702734,0.03917455505635854,0.004085082596526547,0.0861327608921836,0.29994319635649025,81,False,,False,0.012361004907637252,200
0,44,tfim,10,4,0.05,0.01,1.0,-10.260964568312358,0.28468249080969166,active,0.0,0.03835466542654499,0.03835466542718904,0.0038632849758239024,0.07989360901560232,0.30596258969659196,81,False,,False,0.012361004907637252,200
0,45,tfim,10,4,0.05,0.01,1.0,-10.266176418316359,0.28545961969247435,active,0.0,0.037576212052888316,0.037576212053521275,0.003638449423890828,0.09260061830834486,0.3119057061515586,81,False,,False,0.012361004907637252,200
0,46,tfim,10,4,0.05,0.01,1.0,-10.276108723241869,0.2070485516876256,active,0.0,0.03681085541812267,0.036810855418744126,0.00336474536978435,0.0946254974587384,0.3179783057911179,81,False,,False,0.012361004907637252,200
0,47,tfim,10,4,0.05,0.01,1.0,-10.282917062729924,0.2701778730309641,active,0.0,0.03609180400893691,0.036091804009547916,0.0031782757741859085,0.1001860818714406,0.3239029506718041,81,False,,False,0.012361004907637252,200
0,48,tfim,10,4,0.05,0.01,1.0,-10.29532272576924,0.14794423461402462,active,0.0,0.03537497319257514,0.035374973193174966,0.002905547479144015,0.10031959062344593,0.330033215109111,81,False,,False,0.012361004907637252,200
0,49,tfim,10,4,0.05,0.01,1.0,-10.303118296511466,0.21073419029873186,active,0.0,0.03470110963359858,0.03470110963418823,0.0027171503590639494,0.09441401894721228,0.33601145995607196,81,False,,False,0.012361004907637252,200
0,50,tfim,10,4,0.05,0.01,1.0,-10.313404348715654,0.15716281553113362,active,0.0,0.03404557356259733,0.034045573563176855,0.0025013202709428697,0.0915372346999542,0.3420386636836506,81,False,,False,0.012361004907637252,200
0,51,tfim,10,4,0.05,0.01,1.0,-10.32196766940589,0.12859889981447392,active,0.0,0.033413076200465394,0.033413076201035084,0.002300498338740591,0.08185754770045803,0.34806261262802884,81,False,,False,0.012361004907637252,200
0,52,tfim,10,4,0.05,0.01,1.0,-10.32722883587802,0.16643016710832872,active,0.0,0.03281101165868104,0.03281101165924152,0.0021424304178859987,0.07557683738056811,0.3539971959974686,81,False,,False,0.012361004907637252,200
0,53,tfim,10,4,0.05,0.01,1.0,-10.33157895229368,0.09050554054155666,active,0.0,0.03222259078588032,0.03222259078643155,0.0019606433068971468,0.06813705094943227,0.3599961528531059,81,False,,False,0.012361004907637252,200
0,54,tfim,10,4,0.05,0.01,1.0,-10.332032117938288,0.13728263680096278,active,0.0,0.03166016574546686,0.03166016574600934,0.0018214672839920898,0.05985521696957657,0.3659232562959868,81,False,,False,0.012361004907637252,200
0,55,tfim,10,4,0.05,0.01,1.0,-10.332350594797104,0.11029581801274664,active,0.0,0.031112972343682082,0.03111297234421593,0.0016773461335813228,0.05608637093976662,0.37188020572804226,81,False,,False,0.012361004907637252,200
0,56,tfim,10,4,0.05,0.01,1.0,-10.331829476015782,0.10928818677079118,active,0.0,0.030583120740519137,0.030583120741044544,0.0015468631589661442,0.05143125199366412,0.3778361525640483,81,False,,False,0.012361004907637252,200
0,57,tfim,10,4,0.05,0.01,1.0,-10.331626683970836,0.12325204022947195,active,0.0,0.030071246289111418,0.03007124628962866,0.001430961857095939,0.05176244141702313,0.383774048116287,81,False,,False,0.012361004907637252,200
0,58,tfim,10,4,0.05,0.01,1.0,-10.332852013184436,0.08007643449162881,active,0.0,0.02957119375241781,0.02957119375292693,0.0013062747799612545,0.051087163693254334,0.3897578344636159,81,False,,False,0.012361004907637252,200
0,59,tfim,10,4,0.05,0.01,1.0,-10.33361084280399,0.11160406934331407,active,0.0,0.029089046563304743,0.029089046563806092,0.0012053418266744856,0.050549571708550546,0.39570675188575277,81,False,,False,0.012361004907637252,200
0,60,tfim,10,4,0.05,0.01,1.0,-10.335555715253266,0.09448899356401662,active,0.0,0.028620713910589096,0.028620713911082812,0.0011035954747304084,0.052350982405672965,0.40166170454054095,81,False,,False,0.012361004907637252,200
0,61,tfim,10,4,0.05,0.01,1.0,-10.337746907162444,0.09807819937085707,active,0.0,0.028168034308632038,0.028168034309118385,0.0010126908546441357,0.053557980850190146,0.4075904851034242,81,False,,False,0.012361004907637252,200
0,62,tfim,10,4,0.05,0.01,1.0,-10.340136303672072,0.0966692653332078,active,0.0,0.027729589652429377,0.02772958965290857,0.000928141199472332,0.056054450359690006,0.4135021053863424,81,False,,False,0.012361004907637252,200
0,63,tfim,10,4,0.05,0.01,1.0,-10.34279927013152,0.08230688863843157,active,0.0,0.027303513741205897,0.027303513741678116,0.0008464889374996006,0.05731284176834055,0.41941359867859107,81,False,,False,0.012361004907637252,200
0,64,tfim,10,4,0.05,0.01,1.0,-10.345210429123085,0.0867179555371691,active,0.0,0.026890973050066595,0.026890973050532074,0.0007740994029559174,0.05836600554948079,0.425300615786184,81,False,,False,0.012361004907637252,200
0,65,tfim,10,4,0.05,0.01,1.0,-10.347454356848802,0.06592398127666689,active,0.0,0.026490475786795493,0.026490475787254407,0.0007027609894635558,0.05817767903668002,0.43117605292126104,81,False,,False,0.012361004907637252,200
0,66,tfim,10,4,0.05,0.01,1.0,-10.348943155877983,0.08283775289276765,active,0.0,0.026103607047048477,0.026103607047501098,0.0006439844551239931,0.05779525284165773,0.4370077832113968,81,False,,False,0.012361004907637252,200
0,67,tfim,10,4,0.05,0.01,1.0,-10.350556905939284,0.07501971746849954,active,0.0,0.025727742500981938,0.025727742501428418,0.0005871194135227201,0.05838326475349633,0.4428267295019554,81,False,,False,0.012361004907637252,200
0,68,tfim,10,4,0.05,0.01,1.0,-10.351962640542425,0.08404777533121494,active,0.0,0.025363027302685283,0.025363027303125806,0.0005377913372876196,0.05950504835568202,0.4486231428713945,81,False,,False,0.012361004907637252,200
0,69,tfim,10,4,0.05,0.01,1.0,-10.353505258808621,0.08416207409383984,active,0.0,0.02500833885039739,0.0250083388508321,0.0004914940648592367,0.06172494840955012,0.4544076227925471,81,False,,False,0.012361004907637252,200
0,70,tfim,10,4,0.05,0.01,1.0,-10.35518444003393,0.08184808405328615,active,0.0,0.024662971473413797,0.024662971473842832,0.0004483457665509864,0.06362952225099563,0.46018525115234366,81,False,,False,0.012361004907637252,200
0,71,tfim,10,4,0.05,0.01,1.0,-10.356881406068517,0.08131809463456453,active,0.0,0.024326413563227213,0.024326413563650687,0.0004088433164424369,0.06528844994606404,0.46595862714343717,81,False,,False,0.012361004907637252,200
0,72,tfim,10,4,0.05,0.01,1.0,-10.358587413749365,0.07638418177315175,active,0.0,0.02399805927006877,0.0239980592704868,0.0003719285451286774,0.06614952382098922,0.4717326160858882,81,False,,False,0.012361004907637252,200
0,73,tfim,10,4,0.05,0.01,1.0,-10.360195606832317,0.07900650762302107,active,0.0,0.023678199392410473,0.02367819939282318,0.0003396493680336769,0.06676853123232412,0.4774965084070184,81,False,,False,0.012361004907637252,200
0,74,tfim,10,4,0.05,0.01,1.0,-10.361879092673538,0.07396583813041711,active,0.0,0.023366325316447757,0.02336632531685526,0.0003092327079030744,0.06704555962822588,0.4832537532463948,81,False,,False,0.012361004907637252,200
0,75,tfim,10,4,0.05,0.01,1.0,-10.36348882462588,0.07671699130756893,active,0.0,0.023062711971251138,0.02306271197165357,0.0002828184253948799,0.06725681292905132,0.4889934523212708,81,False,,False,0.012361004907637252,200
0,76,tfim,10,4,0.05,0.01,1.0,-10.36515217825601,0.0705577227683833,active,0.0,0.02276686091778322,0.022766860918180705,0.0002572782485626271,0.0672561921668491,0.494719102775626,81,False,,False,0.012361004907637252,200
0,77,tfim,10,4,0.05,0.01,1.0,-10.3667036673919,0.07080632227129102,active,0.0,0.02247903264770314,0.022479032648095816,0.00023464732922078035,0.06700496498931031,0.5004196489610767,81,False,,False,0.012361004907637252,200
0,78,tfim,10,4,0.05,0.01,1.0,-10.36823546429029,0.06719034578503225,active,0.0,0.02219872006032294,0.022198720060710938,0.0002134089621449461,0.06659401526521858,0.5060990490285731,81,False,,False,0.012361004907637252,200
0,79,tfim,10,4,0.05,0.01,1.0,-10.369707675291272,0.06892568763028604,active,0.0,0.021925580235212197,0.021925580235595633,0.00019478388400900778,0.06620578843292804,0.5117585171050949,81,False,,False,0.012361004907637252,200
0,80,tfim,10,4,0.05,0.01,1.0,-10.371229359966676,0.06706382295062524,active,0.0,0.021658942898167596,0.02165894289854657,0.0001773554516227157,0.06589849177211982,0.5174066911442293,81,False,,False,0.012361004907637252,200
0,81,tfim,10,4,0.05,0.01,1.0,-10.372771824009458,0.06783550456970307,active,0.0,0.021398659536354316,0.021398659536728933,0.00016191454791439304,0.06559022021482207,0.5230418330944709,81,False,,False,0.012361004907637252,200
0,82,tfim,10,4,0.05,0.01,1.0,-10.374400792087556,0.06361830884674302,active,0.0,0.02114434669630538,0.021144346696675725,0.00014715192242544705,0.06507086552557932,0.5286675431926554,81,False,,False,0.012361004907637252,200
0,83,tfim,10,4,0.05,0.01,1.0,-10.37604538172337,0.06203144084875108,active,0.0,0.020895864135884217,0.02089586413625039,0.00013388556758761903,0.06427786674873215,0.5342824095615119,81,False,,False,0.012361004907637252,200
0,84,tfim,10,4,0.05,0.01,1.0,-10.377730486872732,0.059773197147350035,active,0.0,0.02065293313640595,0.020652933136768033,0.00012160107528856449,0.06338676333104404,0.5398883405672693,81,False,,False,0.012361004907637252,200
0,85,tfim,10,4,0.05,0.01,1.0,-10.379439671906532,0.06047330099486947,active,0.0,0.020415501639173522,0.020415501639531604,0.00011073727328801417,0.06258812780892427,0.5454822169341473,81,False,,False,0.012361004907637252,200
0,86,tfim,10,4,0.05,0.01,1.0,-10.381213075002895,0.059966496897488,active,0.0,0.020183408642389135,0.0201834086427433,0.00010076480485748662,0.06191964601789619,0.5510635028186258,81,False,,False,0.012361004907637252,200
0,87,tfim,10,4,0.05,0.01,1.0,-10.38304694176184,0.060918947692676514,active,0.0,0.01995658538852861,0.01995658538887895,9.19044929346755e-05,0.0614175012421106,0.556629531701266,81,False,,False,0.012361004907637252,200
0,88,tfim,10,4,0.05,0.01,1.0,-10.384976156501189,0.06072073085242129,active,0.0,0.019734914874396037,0.019734914874742625,8.369738467699757e-05,0.06107992799443011,0.562178837434944,81,False,,False,0.012361004907637252,200
0,89,tfim,10,4,0.05,0.01,1.0,-10.386995435287961,0.061839952527958944,active,0.0,0.019518383897655138,0.019518383897998072,7.636208564784146e-05,0.06093527127585966,0.567707359397199,81,False,,False,0.012361004907637252,200
0,90,tfim,10,4,0.05,0.01,1.0,-10.389134785690333,0.06297232102784048,active,0.0,0.01930682264734253,0.019306822647681892,6.976518976003529e-05,0.06100050561989063,0.5732150331623722,81,False,,False,0.012361004907637252,200
0,91,tfim,10,4,0.05,0.01,1.0,-10.39140952839511,0.06477721466690721,active,0.0,0.019099967804752094,0.019099967805087964,6.394714354237466e-05,0.06130890207938661,0.5787044992950728,81,False,,False,0.012361004907637252,200
0,92,tfim,10,4,0.05,0.01,1.0,-10.393846548111847,0.06617226398841133,active,0.0,0.01889754466960797,0.018897544669940418,5.875607509125582e-05,0.0617939464201708,0.5841791071153423,81,False,,False,0.012361004907637252,200
0,93,tfim,10,4,0.05,0.01,1.0,-10.396467179635927,0.06730093240616333,active,0.0,0.018699376757310083,0.018699376757639184,5.4092131860079614e-05,0.06240182344190832,0.5896399063519601,81,False,,False,0.012361004907637252,200
0,94,tfim,10,4,0.05,0.01,1.0,-10.399290683654971,0.06865703668448393,active,0.0,0.01850533428379373,0.018505334284119553,4.991685121722815e-05,0.06313410318056067,0.5950868642888955,81,False,,False,0.012361004907637252,200
0,95,tfim,10,4,0.05,0.01,1.0,-10.402337522005897,0.0706156023437397,active,0.0,0.018315304863474477,0.018315304863797077,4.618116954978313e-05,0.06408236782210237,0.6005195975118914,81,False,,False,0.012361004907637252,200
0,96,tfim,10,4,0.05,0.01,1.0,-10.405626116457496,0.07334975588231016,active,0.0,0.01812922783051431,0.01812922783083376,4.296217405189285e-05,0.06528952888363546,0.6059363243189094,81,False,,False,0.012361004907637252,200
0,97,tfim,10,4,0.05,0.01,1.0,-10.40917506700896,0.07598838423862934,active,0.0,0.017947032204089556,0.017947032204405917,4.0185287777638256e-05,0.06672288416634073,0.6113355887981112,81,False,,False,0.012361004907637252,200
0,98,tfim,10,4,0.05,0.01,1.0,-10.41298835061471,0.07837580291470596,active,0.0,0.017768606785052883,0.01776860678536622,3.780960504190541e-05,0.06829586006321349,0.6167172016689939,81,False,,False,0.012361004907637252,200
0,99,tfim,10,4,0.05,0.01,1.0,-10.417059774602917,0.08030921802885525,active,0.0,0.01759382485381652,0.0175938248541269,3.571308406405342e-05,0.06993863164353106,0.6220815865438306,81,False,,False,0.012361004907637252,200
0,100,tfim,10,4,0.05,0.01,1.0,-10.421356526340924,0.08228644264978141,active,0.0,0.01742261910975365,0.017422619110061127,3.3920371768549174e-05,0.07162018987619756,0.627427466367192,81,False,,False,0.012361004907637252,200
0,101,tfim,10,4,0.05,0.01,1.0,-10.425825984537148,0.08415934889546782,active,0.0,0.01725491029509517,0.017254910295399804,3.24313530489262e-05,0.07330218370749327,0.6327539954063252,81,False,,False,0.012361004907637252,200
0,102,tfim,10,4,0.05,0.01,1.0,-10.430390041101441,0.08576168961700166,active,0.0,0.017090563437594502,0.01709056343789635,3.124631465957761e-05,0.07492243486274489,0.6380622203472117,81,False,,False,0.012361004907637252,200
0,103,tfim,10,4,0.05,0.01,1.0,-10.434948541425895,0.08685982208107204,active,0.0,0.01692944312347591,0.016929443123775024,3.037042519161983e-05,0.07638167418390938,0.6433534050450053,81,False,,False,0.012361004907637252,200
0,104,tfim,10,4,0.05,0.01,1.0,-10.439394900477515,0.08723363252993356,active,0.0,0.016771447987721972,0.016771447988018405,2.9795369002236107e-05,0.07756827688526945,0.6486278761406088,81,False,,False,0.012361004907637252,200
0,105,tfim,10,4,0.05,0.01,1.0,-10.443638507253414,0.08732479967083001,active,0.0,0.01661647275196229,0.016616472752256098,2.9636670409968105e-05,0.0784261392015304,0.6538862334842239,81,False,,False,0.012361004907637252,200
0,106,tfim,10,4,0.05,0.01,1.0,-10.447642616928137,0.08754239712912366,active,0.0,0.016464391240020797,0.016464391240312026,3.0015367845474393e-05,0.07899098530917699,0.6591299553974719,81,False,,False,0.012361004907637252,200
0,107,tfim,10,4,0.05,0.01,1.0,-10.451448863508276,0.08793727617165882,active,0.0,0.016315111684254688,0.01631511168454338,3.094908050697328e-05,0.0793404834434313,0.6643595078716318,81,False,,False,0.012361004907637252,200
0,108,tfim,10,4,0.05,0.01,1.0,-10.455179962079656,0.0882948082271945,active,0.0,0.01616856851560939,0.016168568515895595,3.2222446457062784e-05,0.07958688853532048,0.6695745480223608,81,False,,False,0.012361004907637252,200
0,109,tfim,10,4,0.05,0.01,1.0,-10.458998214817717,0.08840868493595522,active,0.0,0.016024674933721055,0.016024674934004824,3.33901944798473e-05,0.07987006284152925,0.6747755821780658,81,False,,False,0.012361004907637252,200
0,110,tfim,10,4,0.05,0.01,1.0,-10.463029808275094,0.08764543507972446,active,0.0,0.015883312831521577,0.015883312831802946,3.387615555472954e-05,0.08022447824903316,0.6799644011200989,81,False,,False,0.012361004907637252,200
0,111,tfim,10,4,0.05,0.01,1.0,-10.467292826640392,0.08547680355893467,active,0.0,0.015744342150151882,0.015744342150430884,3.3223930074476355e-05,0.08052541863663894,0.6851438207124607,81,False,,False,0.012361004907637252,200
0,112,tfim,10,4,0.05,0.01,1.0,-10.471677344893473,0.08262604626306111,active,0.0,0.015607633652067748,0.01560763365234442,3.146490804167776e-05,0.08061713709507783,0.6903164993500601,81,False,,False,0.012361004907637252,200
0,113,tfim,10,4,0.05,0.01,1.0,-10.476015926169499,0.0806824002704855,active,0.0,0.01547313097036156,0.01547313097063594,2.919433718719204e-05,0.0804431250590905,0.6954825111944458,81,False,,False,0.012361004907637252,200
0,114,tfim,10,4,0.05,0.01,1.0,-10.480214362630441,0.08093762694356431,active,0.0,0.015340864528502699,0.015340864528774817,2.725216995575037e-05,0.08011094672227652,0.7006385945273799,81,False,,False,0.012361004907637252,200
0,115,tfim,10,4,0.05,0.01,1.0,-10.484341544790233,0.08307373833150868,active,0.0,0.0152108684643967,0.015210868464666594,2.6114064614449365e-05,0.07986256585135466,0.7057812134213016,81,False,,False,0.012361004907637252,200
0,116,tfim,10,4,0.05,0.01,1.0,-10.488574332222951,0.08524514166664847,active,0.0,0.015083115544436332,0.01508311554470404,2.554691389438282e-05,0.07989876324396446,0.7109091782475557,81,False,,False,0.012361004907637252,200
0,117,tfim,10,4,0.05,0.01,1.0,-10.493028791711488,0.08600885235464495,active,0.0,0.01495754346269341,0.014957543462958967,2.4986883046923233e-05,0.08021265419709708,0.7160227460785363,81,False,,False,0.012361004907637252,200
0,118,tfim,10,4,0.05,0.01,1.0,-10.497656733657108,0.08549002917578935,active,0.0,0.014834099267660997,0.014834099267924441,2.4184801765664813e-05,0.0806128245500853,0.7211218768381967,81,False,,False,0.012361004907637252,200
0,119,tfim,10,4,0.05,0.01,1.0,-10.502321268909139,0.08471075608879605,active,0.0,0.014712748828026262,0.01471274882828763,2.339281449067015e-05,0.0808824750732848,0.7262058088091453,81,False,,False,0.012361004907637252,200
0,120,tfim,10,4,0.05,0.01,1.0,-10.506948431669935,0.0842836295325456,active,0.0,0.014593452353501324,0.014593452353760649,2.2959261061426764e-05,0.08092327891442479,0.7312740523861725,81,False,,False,0.012361004907637252,200
0,121,tfim,10,4,0.05,0.01,1.0,-10.511570309006121,0.08391198405480266,active,0.0,0.014476132652879836,0.014476132653137158,2.2882273125040754e-05,0.08077082791819705,0.7363277852956713,81,False,,False,0.012361004907637252,200
0,122,tfim,10,4,0.05,0.01,1.0,-10.516232017371259,0.0829165017295318,active,0.0,0.01436068194816453,0.01436068194841987,2.2836203534319067e-05,0.08048016947223344,0.7413696661264997,81,False,,False,0.012361004907637252,200
0,123,tfim,10,4,0.05,0.01,1.0,-10.520898948160564,0.08104433278197089,active,0.0,0.014247002348075938,0.014247002348329332,2.2570103996111025e-05,0.08002441213599089,0.7464021246423731,81,False,,False,0.012361004907637252,200
